EntityNumber,ActivityGroup,NaceVersion,NaceCode,Classification
0400.376.606,1,2003,70120,SECO
0400.376.606,1,2003,70201,SECO
0400.376.606,1,2003,71408,SECO
0400.376.606,1,2003,74142,SECO
0400.376.606,1,2003,74201,SECO
0400.377.297,1,2008,93110,MAIN
0400.377.594,1,2008,77320,MAIN
0400.377.594,1,2008,68203,SECO
0400.378.089,1,2008,68311,MAIN
0400.378.089,1,2008,68312,SECO
0400.378.089,1,2008,81100,SECO
0400.378.089,1,2003,70311,MAIN
0400.378.089,1,2003,70312,SECO
0400.378.089,1,2003,70321,SECO
0400.378.089,1,2003,70322,SECO
0400.378.485,6,2008,70100,MAIN
0400.378.485,1,2008,47114,MAIN
0400.378.485,1,2008,74909,SECO
0400.378.485,1,2003,52114,MAIN
0400.378.485,1,2003,40110,SECO
0400.378.485,1,2003,51391,SECO
0400.378.485,1,2003,51392,SECO
0400.378.485,1,2003,63121,SECO
0400.378.485,6,2003,52114,MAIN
0400.379.079,1,2008,42110,MAIN
0400.379.079,1,2003,45230,MAIN
0400.381.455,1,2008,41101,MAIN
0400.381.455,1,2008,41102,SECO
0400.381.653,1,2008,41201,MAIN
0400.381.653,1,2008,41101,SECO
0400.381.653,1,2003,45211,MAIN
0400.381.752,6,2008,64200,MAIN
0400.381.752,6,2003,74151,MAIN
0400.382.445,6,2008,41201,MAIN
0400.382.445,1,2008,41201,MAIN
0400.388.284,1,2008,68100,MAIN
0400.388.284,1,2008,68311,SECO
0400.388.284,1,2008,68312,SECO
0400.388.284,1,2008,68321,SECO
0400.388.284,1,2003,45211,MAIN
0400.388.581,6,2008,28220,MAIN
0400.388.581,1,2008,43299,MAIN
0400.388.581,1,2003,45340,MAIN
0400.388.581,6,2003,29220,MAIN
0400.388.680,6,2008,50200,MAIN
0400.388.680,1,2008,42911,MAIN
0400.388.680,1,2003,45241,MAIN
0400.389.373,6,2008,43341,MAIN
0400.389.373,1,2008,43333,MAIN
0400.389.373,1,2008,81220,SECO
0400.389.373,1,2003,45433,MAIN
0400.389.373,1,2003,74700,SECO
0400.389.373,6,2003,45441,MAIN
0400.395.907,1,2008,68203,MAIN
0400.396.895,6,2008,41201,MAIN
0400.396.895,1,2008,43341,MAIN
0400.396.895,1,2003,45441,MAIN
0400.396.895,1,2003,45111,SECO
0400.396.895,1,2003,45211,SECO
0400.396.895,1,2003,45212,SECO
0400.396.895,1,2003,45213,SECO
0400.396.895,1,2003,45215,SECO
0400.396.895,6,2003,45211,MAIN
0400.397.390,6,2008,46699,MAIN
0400.397.390,1,2008,46499,MAIN
0400.397.390,1,2003,51478,MAIN
0400.397.390,6,2003,51900,MAIN
0400.398.380,1,2008,41101,MAIN
0400.398.380,1,2008,41102,SECO
0400.398.380,1,2008,68203,SECO
0400.398.380,1,2003,90010,MAIN
0400.402.736,6,2008,23610,MAIN
0400.402.736,1,2008,23610,MAIN
0400.402.736,1,2008,28220,SECO
0400.402.736,1,2008,28990,SECO
0400.402.736,1,2008,42220,SECO
0400.402.736,1,2008,43211,SECO
0400.402.736,1,2003,26610,MAIN
0400.402.736,6,2003,26610,MAIN
0400.405.508,6,2008,56101,MAIN
0400.405.508,1,2008,56101,MAIN
0400.405.508,1,2008,47540,SECO
0400.405.508,1,2008,47810,SECO
0400.405.508,1,2008,56102,SECO
0400.405.508,1,2008,56210,SECO
0400.405.508,1,2003,52496,MAIN
0400.406.496,6,2008,25720,MAIN
0400.406.496,1,2008,47521,MAIN
0400.406.496,1,2008,25610,SECO
0400.406.496,1,2008,25720,SECO
0400.406.496,1,2003,52461,MAIN
0400.406.496,6,2003,28630,MAIN
0400.406.892,1,2008,68311,MAIN
0400.406.892,1,2008,73200,SECO
0400.406.892,1,2003,70311,MAIN
0400.406.892,1,2003,74131,SECO
0400.410.555,6,2008,85609,MAIN
0400.410.555,6,2003,91310,MAIN
0400.413.525,1,2008,68203,MAIN
0400.413.525,1,2008,68201,SECO
0400.413.525,1,2003,51410,MAIN
0400.415.109,6,2008,46412,MAIN
0400.415.109,1,2008,47511,MAIN
0400.415.109,1,2008,46412,SECO
0400.415.109,1,2003,51410,MAIN
0400.415.109,6,2003,51410,MAIN
0400.420.750,1,2008,82300,MAIN
0400.421.839,1,2008,73200,MAIN
0400.421.839,1,2008,70220,SECO
0400.421.839,1,2003,74131,MAIN
0400.421.839,1,2003,74142,SECO
0400.422.433,6,2008,94110,MAIN
0400.422.433,1,2008,82990,MAIN
0400.422.433,1,2003,74879,MAIN
0400.422.433,6,2003,91110,MAIN
0400.422.532,6,2008,71121,MAIN
0400.422.532,1,2008,71121,MAIN
0400.422.532,1,2003,74203,MAIN
0400.422.532,6,2003,74203,MAIN
0400.426.094,6,2008,71201,MAIN
0400.426.094,1,2008,71201,MAIN
0400.426.094,1,2008,71209,SECO
0400.426.094,1,2003,74301,MAIN
0400.426.094,1,2003,74302,SECO
0400.426.094,6,2003,74301,MAIN
0400.427.777,6,2008,43333,MAIN
0400.427.777,1,2008,43341,MAIN
0400.427.777,1,2008,43332,SECO
0400.427.777,1,2008,47521,SECO
0400.427.777,1,2003,45441,MAIN
0400.427.777,1,2003,45432,SECO
0400.427.777,1,2003,52461,SECO
0400.427.777,1,2003,52462,SECO
0400.427.777,6,2003,45432,MAIN
0400.427.777,6,2003,52486,MAIN
0400.428.470,1,2008,41101,MAIN
0400.428.470,1,2008,68100,SECO
0400.428.470,1,2008,68201,SECO
0400.428.470,1,2008,68202,SECO
0400.428.470,1,2008,73200,SECO
0400.428.470,1,2003,51810,MAIN
0400.428.470,1,2003,74131,SECO
0400.428.668,1,2008,46699,MAIN
0400.428.668,1,2003,51873,MAIN
0400.430.945,1,2008,25120,MAIN
0400.430.945,1,2003,28120,MAIN
0400.432.133,6,2008,23120,MAIN
0400.432.133,1,2008,23110,MAIN
0400.432.133,1,2008,47593,SECO
0400.432.133,1,2003,26110,MAIN
0400.432.133,6,2003,26120,MAIN
0400.433.618,6,2008,46510,MAIN
0400.433.618,1,2008,62090,MAIN
0400.433.618,1,2008,28230,SECO
0400.433.618,1,2003,30010,MAIN
0400.433.618,6,2003,51840,MAIN
0400.433.816,6,2008,46431,MAIN
0400.433.816,1,2008,46431,MAIN
0400.433.816,1,2008,47591,SECO
0400.433.816,1,2008,47592,SECO
0400.433.816,1,2003,51430,MAIN
0400.433.816,1,2003,52441,SECO
0400.433.816,1,2003,52442,SECO
0400.433.816,6,2003,51430,MAIN
0400.434.311,1,2008,46732,MAIN
0400.434.311,1,2003,51531,MAIN
0400.435.004,6,2008,46660,MAIN
0400.435.004,1,2008,46660,MAIN
0400.435.004,1,2003,51850,MAIN
0400.435.004,6,2003,51850,MAIN
0400.438.764,6,2008,46660,MAIN
0400.438.764,1,2008,46660,MAIN
0400.438.764,1,2008,46693,SECO
0400.438.764,1,2008,77330,SECO
0400.438.764,1,2003,51850,MAIN
0400.438.764,1,2003,51871,SECO
0400.438.764,1,2003,71330,SECO
0400.438.764,6,2003,51850,MAIN
0400.438.863,6,2008,46696,MAIN
0400.438.863,1,2008,85599,MAIN
0400.438.863,1,2008,26520,SECO
0400.438.863,1,2008,82990,SECO
0400.438.863,1,2003,33201,MAIN
0400.438.863,1,2003,33202,SECO
0400.438.863,1,2003,51140,SECO
0400.438.863,6,2003,51872,MAIN
0400.439.853,1,2008,31091,MAIN
0400.439.853,1,2003,36111,MAIN
0400.442.526,6,2008,16291,MAIN
0400.442.526,1,2008,16291,MAIN
0400.442.526,1,2008,47620,SECO
0400.442.526,1,2003,20510,MAIN
0400.442.526,1,2003,52462,SECO
0400.442.526,1,2003,52470,SECO
0400.442.526,1,2003,52487,SECO
0400.442.526,6,2003,20510,MAIN
0400.443.120,6,2008,71111,MAIN
0400.443.120,1,2008,41201,MAIN
0400.443.120,1,2008,47592,SECO
0400.443.120,1,2003,45211,MAIN
0400.443.120,1,2003,52442,SECO
0400.443.120,6,2003,74201,MAIN
0400.444.803,6,2008,28300,MAIN
0400.444.803,1,2008,28300,MAIN
0400.444.803,1,2008,45193,SECO
0400.444.803,1,2003,29321,MAIN
0400.444.803,6,2003,29321,MAIN
0400.445.001,6,2008,94910,MAIN
0400.445.001,1,2008,56301,MAIN
0400.445.001,6,2003,91310,MAIN
0400.446.187,1,2008,39000,MAIN
0400.446.187,1,2008,16100,SECO
0400.446.187,1,2008,43320,SECO
0400.446.187,1,2008,46732,SECO
0400.446.187,1,2008,71121,SECO
0400.446.187,1,2008,71209,SECO
0400.446.187,1,2008,74909,SECO
0400.446.187,1,2003,45421,MAIN
0400.446.187,1,2003,20101,SECO
0400.446.187,1,2003,45422,SECO
0400.446.187,1,2003,51531,SECO
0400.447.672,6,2008,46494,MAIN
0400.447.672,1,2008,46494,MAIN
0400.447.672,1,2008,46412,SECO
0400.447.672,1,2003,51471,MAIN
0400.447.672,1,2003,51410,SECO
0400.447.672,6,2003,51471,MAIN
0400.449.652,1,2008,70220,MAIN
0400.449.652,1,2003,36141,MAIN
0400.449.949,6,2008,46732,MAIN
0400.449.949,1,2008,46732,MAIN
0400.449.949,1,2003,51531,MAIN
0400.449.949,6,2003,51531,MAIN
0400.452.919,1,2008,47789,MAIN
0400.452.919,1,2003,52495,MAIN
0400.454.404,6,2008,64200,MAIN
0400.454.404,1,2008,64200,MAIN
0400.454.404,1,2008,70220,SECO
0400.454.404,1,2003,74142,MAIN
0400.454.404,1,2003,74114,SECO
0400.454.404,1,2003,74124,SECO
0400.454.404,6,2003,74151,MAIN
0400.456.085,6,2008,43991,MAIN
0400.456.085,1,2008,43991,MAIN
0400.456.085,1,2003,45230,MAIN
0400.456.085,6,2003,45220,MAIN
0400.456.184,6,2008,43910,MAIN
0400.456.184,1,2008,43910,MAIN
0400.456.184,1,2008,42110,SECO
0400.456.184,1,2003,45230,MAIN
0400.456.184,6,2003,45220,MAIN
0400.456.580,1,2008,23650,MAIN
0400.456.580,1,2008,25110,SECO
0400.456.580,1,2003,26650,MAIN
0400.456.580,1,2003,28110,SECO
0400.457.174,6,2008,41201,MAIN
0400.457.174,1,2008,41201,MAIN
0400.457.174,1,2008,43310,SECO
0400.457.174,1,2008,43331,SECO
0400.457.174,1,2003,45211,MAIN
0400.457.174,1,2003,45410,SECO
0400.457.174,1,2003,45431,SECO
0400.457.174,6,2003,45213,MAIN
0400.457.273,6,2008,1430,MAIN
0400.457.273,1,2008,1430,MAIN
0400.457.273,1,2003,1220,MAIN
0400.457.273,6,2003,1220,MAIN
0400.459.154,6,2008,64200,MAIN
0400.459.154,1,2008,64200,MAIN
0400.459.154,1,2003,26660,MAIN
0400.461.035,1,2008,23321,MAIN
0400.461.035,1,2003,26402,MAIN
0400.462.916,6,2008,8111,MAIN
0400.462.916,1,2008,8111,MAIN
0400.462.916,1,2003,14110,MAIN
0400.462.916,6,2003,14212,MAIN
0400.464.696,1,2008,47410,SECO
0400.464.696,1,2008,47716,SECO
0400.464.696,1,2008,62010,SECO
0400.464.696,1,2003,45250,MAIN
0400.464.795,6,2008,41202,MAIN
0400.464.795,1,2008,41201,MAIN
0400.464.795,1,2003,45212,MAIN
0400.464.795,6,2003,45212,MAIN
0400.465.290,6,2008,23510,MAIN
0400.465.290,1,2008,23510,MAIN
0400.465.290,1,2008,8111,SECO
0400.465.290,1,2008,36000,SECO
0400.465.290,1,2008,46731,SECO
0400.465.290,1,2003,26510,MAIN
0400.465.290,6,2003,26510,MAIN
0400.465.488,1,2008,47789,MAIN
0400.465.488,1,2008,25999,SECO
0400.465.488,1,2003,28755,MAIN
0400.467.666,1,2008,43999,MAIN
0400.467.666,1,2003,45250,MAIN
0400.469.448,1,2008,46731,MAIN
0400.469.448,1,2003,51532,MAIN
0400.469.646,6,2008,28220,MAIN
0400.469.646,1,2008,43299,MAIN
0400.469.646,1,2003,45340,MAIN
0400.469.646,6,2003,29220,MAIN
0400.470.834,1,2008,46480,MAIN
0400.470.834,1,2003,51474,MAIN
0400.471.428,6,2008,41203,MAIN
0400.471.428,1,2008,41201,MAIN
0400.471.428,1,2003,45212,MAIN
0400.471.428,1,2003,45211,SECO
0400.471.428,6,2003,45213,MAIN
0400.473.705,6,2008,42911,MAIN
0400.473.705,1,2008,42911,MAIN
0400.473.705,1,2008,64200,SECO
0400.473.705,1,2003,45241,MAIN
0400.473.705,6,2003,45241,MAIN
0400.474.002,6,2008,43390,MAIN
0400.474.002,1,2008,41201,MAIN
0400.474.002,1,2003,45211,MAIN
0400.474.002,6,2003,45450,MAIN
0400.474.297,6,2008,71121,MAIN
0400.474.297,1,2008,46620,MAIN
0400.474.297,1,2003,51810,MAIN
0400.474.297,6,2003,74203,MAIN
0400.475.386,1,2008,41201,MAIN
0400.475.386,1,2003,45211,MAIN
0400.481.821,6,2008,41202,MAIN
0400.481.821,1,2008,41201,MAIN
0400.481.821,1,2008,41203,SECO
0400.481.821,1,2003,45211,MAIN
0400.481.821,1,2003,45212,SECO
0400.481.821,1,2003,45213,SECO
0400.481.821,6,2003,45212,MAIN
0400.482.613,6,2008,41201,MAIN
0400.482.613,1,2008,41201,MAIN
0400.482.613,1,2008,68201,SECO
0400.482.613,1,2008,68203,SECO
0400.482.613,1,2003,45211,MAIN
0400.482.613,6,2003,45212,MAIN
0400.484.591,6,2008,43910,MAIN
0400.484.591,1,2008,43910,MAIN
0400.484.591,1,2003,45220,MAIN
0400.484.591,6,2003,45220,MAIN
0400.489.244,1,2008,68201,MAIN
0400.493.501,1,2008,71121,MAIN
0400.493.501,1,2003,74203,MAIN
0400.498.746,1,2008,81100,MAIN
0400.498.746,1,2003,70321,MAIN
0400.501.122,1,2008,46160,MAIN
0400.501.122,1,2003,51160,MAIN
0400.501.419,6,2008,71121,MAIN
0400.501.419,1,2008,70220,MAIN
0400.501.419,1,2008,73200,SECO
0400.501.419,1,2003,74131,MAIN
0400.501.419,6,2003,74203,MAIN
0400.502.211,6,2008,73200,MAIN
0400.502.211,1,2008,73200,MAIN
0400.502.211,1,2003,74873,MAIN
0400.502.211,6,2003,74131,MAIN
0400.504.288,1,2008,41201,MAIN
0400.504.288,1,2003,45211,MAIN
0400.507.060,1,2008,46160,MAIN
0400.507.060,1,2003,51160,MAIN
0400.512.802,6,2008,46180,MAIN
0400.512.802,1,2008,46160,MAIN
0400.512.802,1,2003,51160,MAIN
0400.512.802,6,2003,51180,MAIN
0400.514.285,6,2008,71209,MAIN
0400.514.285,1,2008,88999,MAIN
0400.514.285,1,2003,85323,MAIN
0400.514.285,6,2003,74302,MAIN
0400.514.978,1,2008,73200,MAIN
0400.514.978,1,2003,74131,MAIN
0400.515.473,1,2008,82300,MAIN
0400.515.473,1,2008,10410,SECO
0400.515.473,1,2008,13100,SECO
0400.515.473,1,2008,21201,SECO
0400.515.473,1,2008,79120,SECO
0400.515.473,1,2008,79909,SECO
0400.515.473,1,2003,24421,MAIN
0400.515.473,1,2003,15420,SECO
0400.515.473,1,2003,17110,SECO
0400.517.156,6,2008,96011,MAIN
0400.517.156,1,2008,77294,MAIN
0400.517.156,1,2008,47789,SECO
0400.517.156,1,2008,96012,SECO
0400.517.156,1,2003,71405,MAIN
0400.517.156,1,2003,52498,SECO
0400.517.156,1,2003,93012,SECO
0400.517.156,6,2003,93011,MAIN
0400.517.750,1,2008,47792,MAIN
0400.517.750,1,2003,52502,MAIN
0400.519.532,1,2008,70220,MAIN
0400.519.532,1,2003,74142,MAIN
0400.520.522,1,2008,14130,MAIN
0400.520.522,1,2008,47716,SECO
0400.520.522,1,2003,18221,MAIN
0400.520.522,1,2003,52421,SECO
0400.522.007,6,2008,96011,MAIN
0400.522.007,1,2008,96011,MAIN
0400.522.007,1,2008,96012,SECO
0400.522.007,1,2003,93013,MAIN
0400.522.007,6,2003,93011,MAIN
0400.522.304,1,2008,96012,MAIN
0400.522.304,1,2003,93012,MAIN
0400.522.797,6,2008,46411,MAIN
0400.522.797,1,2008,46419,MAIN
0400.522.797,1,2003,51410,MAIN
0400.522.797,6,2003,51410,MAIN
0400.523.193,6,2008,82990,MAIN
0400.523.193,1,2008,82110,MAIN
0400.523.193,1,2008,82190,SECO
0400.523.193,1,2003,74502,MAIN
0400.523.193,6,2003,74875,MAIN
0400.523.292,6,2008,78200,MAIN
0400.523.292,1,2008,78200,MAIN
0400.523.292,1,2003,74502,MAIN
0400.523.292,6,2003,74502,MAIN
0400.524.282,6,2008,71121,MAIN
0400.524.282,1,2008,71121,MAIN
0400.524.282,1,2003,74203,MAIN
0400.524.282,6,2003,74203,MAIN
0400.524.381,1,2008,56102,MAIN
0400.524.381,1,2008,56301,SECO
0400.524.381,1,2003,55401,MAIN
0400.524.381,1,2003,55302,SECO
0400.526.955,6,2008,69109,MAIN
0400.526.955,1,2008,69109,MAIN
0400.526.955,1,2003,74114,MAIN
0400.526.955,6,2003,74114,MAIN
0400.527.648,6,2008,96012,MAIN
0400.527.648,1,2008,96011,MAIN
0400.527.648,1,2008,96012,SECO
0400.527.648,1,2003,93011,MAIN
0400.527.648,6,2003,93011,MAIN
0400.532.301,6,2008,66210,MAIN
0400.532.301,1,2008,66210,MAIN
0400.532.301,1,2003,67202,MAIN
0400.532.301,6,2003,67202,MAIN
0400.534.378,6,2008,13200,MAIN
0400.534.378,1,2008,13960,MAIN
0400.534.378,1,2008,13100,SECO
0400.534.378,1,2008,13950,SECO
0400.534.378,1,2003,17540,MAIN
0400.534.378,6,2003,17540,MAIN
0400.539.724,1,2008,14130,MAIN
0400.539.724,1,2008,46423,SECO
0400.539.724,1,2008,47716,SECO
0400.539.724,1,2003,18221,MAIN
0400.539.724,1,2003,51421,SECO
0400.539.724,1,2003,52421,SECO
0400.540.912,6,2008,46693,MAIN
0400.540.912,1,2008,13940,MAIN
0400.540.912,1,2003,17520,MAIN
0400.540.912,6,2003,51871,MAIN
0400.541.308,6,2008,46422,MAIN
0400.541.308,1,2008,46423,MAIN
0400.541.308,1,2003,51421,MAIN
0400.541.308,6,2003,51421,MAIN
0400.542.494,1,2008,46423,MAIN
0400.542.494,1,2003,51421,MAIN
0400.545.761,6,2008,46423,MAIN
0400.545.761,1,2008,46423,MAIN
0400.545.761,1,2008,47716,SECO
0400.545.761,1,2003,51410,MAIN
0400.545.761,1,2003,52421,SECO
0400.545.761,6,2003,51421,MAIN
0400.552.788,1,2008,43299,MAIN
0400.552.788,1,2003,52501,MAIN
0400.552.986,6,2008,47712,MAIN
0400.552.986,1,2008,47716,MAIN
0400.552.986,1,2003,52421,MAIN
0400.552.986,6,2003,52422,MAIN
0400.553.778,6,2008,47591,MAIN
0400.553.778,1,2008,47591,MAIN
0400.553.778,1,2003,52441,MAIN
0400.553.778,6,2003,52441,MAIN
0400.553.877,1,2008,47715,MAIN
0400.553.877,1,2003,52426,MAIN
0400.554.669,1,2008,47786,MAIN
0400.554.669,1,2003,52497,MAIN
0400.558.827,6,2008,47711,MAIN
0400.558.827,1,2008,47714,MAIN
0400.558.827,1,2003,52425,MAIN
0400.558.827,6,2003,52423,MAIN
0400.564.072,1,2008,47890,MAIN
0400.564.072,1,2008,46423,SECO
0400.564.072,1,2003,51421,MAIN
0400.571.002,6,2008,68201,MAIN
0400.573.277,6,2008,47711,MAIN
0400.573.277,1,2008,47711,MAIN
0400.573.277,1,2003,18221,MAIN
0400.573.277,6,2003,52423,MAIN
0400.574.861,6,2008,47716,MAIN
0400.574.861,1,2008,47716,MAIN
0400.574.861,1,2008,47721,SECO
0400.574.861,1,2003,52421,MAIN
0400.574.861,1,2003,52431,SECO
0400.574.861,6,2003,52421,MAIN
0400.575.356,1,2008,47512,MAIN
0400.575.356,1,2003,52410,MAIN
0400.575.752,1,2008,73110,MAIN
0400.575.752,1,2003,18221,MAIN
0400.575.752,1,2003,22220,SECO
0400.577.930,1,2008,1500,MAIN
0400.577.930,1,2003,1300,MAIN
0400.582.482,1,2008,69109,MAIN
0400.582.482,1,2003,74114,MAIN
0400.582.581,1,2008,43320,MAIN
0400.582.581,1,2008,43343,SECO
0400.582.581,1,2008,43910,SECO
0400.582.581,1,2003,45421,MAIN
0400.582.581,1,2003,52422,SECO
0400.582.581,1,2003,52426,SECO
0400.583.868,6,2008,68201,MAIN
0400.583.868,6,2003,70201,MAIN
0400.584.264,6,2008,47712,MAIN
0400.584.264,1,2008,47712,MAIN
0400.584.264,1,2008,14130,SECO
0400.584.264,1,2008,77294,SECO
0400.584.264,1,2003,18222,MAIN
0400.584.264,6,2003,52422,MAIN
0400.586.442,1,2008,13300,MAIN
0400.586.442,1,2003,17300,MAIN
0400.586.739,1,2008,31030,MAIN
0400.586.739,1,2008,64200,SECO
0400.586.739,1,2008,82990,SECO
0400.586.739,1,2003,36150,MAIN
0400.586.739,1,2003,74151,SECO
0400.586.739,1,2003,74879,SECO
0400.593.469,6,2008,47716,MAIN
0400.593.469,1,2008,47716,MAIN
0400.593.469,1,2008,14199,SECO
0400.593.469,1,2008,46412,SECO
0400.593.469,1,2003,18244,MAIN
0400.593.469,1,2003,51421,SECO
0400.593.469,1,2003,52421,SECO
0400.593.469,6,2003,52421,MAIN
0400.595.251,1,2008,43999,MAIN
0400.595.251,1,2008,43390,SECO
0400.595.251,1,2008,81220,SECO
0400.595.251,1,2003,52421,MAIN
0400.598.617,6,2008,68311,MAIN
0400.598.617,1,2008,68203,MAIN
0400.598.617,1,2003,70203,MAIN
0400.598.617,6,2003,70311,MAIN
0400.599.805,6,2008,32123,MAIN
0400.599.805,1,2008,47770,MAIN
0400.599.805,1,2003,52484,MAIN
0400.599.805,6,2003,36223,MAIN
0400.599.904,1,2008,46480,MAIN
0400.599.904,1,2003,51474,MAIN
0400.600.003,1,2008,18140,MAIN
0400.600.003,1,2008,18120,SECO
0400.600.003,1,2008,46180,SECO
0400.600.003,1,2003,51422,MAIN
0400.600.595,6,2008,68311,MAIN
0400.600.595,1,2008,68311,MAIN
0400.600.595,1,2003,93021,MAIN
0400.604.654,6,2008,28920,MAIN
0400.604.654,1,2008,28299,MAIN
0400.604.654,1,2008,33120,SECO
0400.604.654,1,2008,85599,SECO
0400.604.654,1,2003,29430,MAIN
0400.604.654,6,2003,28620,MAIN
0400.605.941,6,2008,93110,MAIN
0400.605.941,6,2003,92613,MAIN
0400.607.129,1,2008,68100,MAIN
0400.607.129,1,2003,36223,MAIN
0400.610.295,1,2008,46450,MAIN
0400.610.295,1,2003,51450,MAIN
0400.610.889,6,2008,68201,MAIN
0400.610.889,1,2008,68201,MAIN
0400.610.889,1,2008,82990,SECO
0400.611.879,6,2008,94999,MAIN
0400.611.879,6,2003,93031,MAIN
0400.613.364,1,2008,53200,MAIN
0400.613.364,1,2003,52432,MAIN
0400.613.463,6,2008,93127,MAIN
0400.613.463,1,2008,82110,MAIN
0400.613.463,1,2008,68203,SECO
0400.613.463,1,2003,36210,MAIN
0400.613.463,1,2003,36630,SECO
0400.613.463,6,2003,36210,MAIN
0400.613.562,6,2008,47770,MAIN
0400.613.562,1,2008,47770,MAIN
0400.613.562,1,2003,52484,MAIN
0400.613.562,6,2003,52484,MAIN
0400.613.859,6,2008,47722,MAIN
0400.613.859,1,2008,47722,MAIN
0400.613.859,1,2008,46498,SECO
0400.613.859,1,2003,19200,MAIN
0400.613.859,6,2003,52432,MAIN
0400.614.552,1,2008,68100,MAIN
0400.614.552,1,2008,68201,SECO
0400.614.552,1,2003,18244,MAIN
0400.615.245,6,2008,49410,MAIN
0400.615.245,1,2008,49320,MAIN
0400.615.245,1,2008,45201,SECO
0400.615.245,1,2003,50103,MAIN
0400.615.245,1,2003,50200,SECO
0400.615.245,1,2003,60220,SECO
0400.615.245,6,2003,60242,MAIN
0400.615.641,6,2008,52249,MAIN
0400.615.641,1,2008,49410,MAIN
0400.615.641,1,2008,52241,SECO
0400.615.641,1,2003,60242,MAIN
0400.615.641,1,2003,63111,SECO
0400.615.641,6,2003,63112,MAIN
0400.616.829,6,2008,46496,MAIN
0400.616.829,1,2008,46496,MAIN
0400.616.829,1,2008,32300,SECO
0400.616.829,1,2003,51476,MAIN
0400.616.829,1,2003,36400,SECO
0400.616.829,6,2003,51476,MAIN
0400.617.324,6,2008,46695,MAIN
0400.617.324,1,2008,46699,MAIN
0400.617.324,1,2008,77320,SECO
0400.617.324,1,2008,95290,SECO
0400.617.324,1,2003,51872,MAIN
0400.617.324,1,2003,52740,SECO
0400.617.324,1,2003,71320,SECO
0400.617.324,6,2003,51872,MAIN
0400.618.710,6,2008,46630,MAIN
0400.618.710,1,2008,46620,MAIN
0400.618.710,1,2008,45193,SECO
0400.618.710,1,2008,46140,SECO
0400.618.710,1,2003,51810,MAIN
0400.618.710,1,2003,51140,SECO
0400.618.710,6,2003,51820,MAIN
0400.620.094,1,2008,81100,MAIN
0400.620.094,1,2003,70322,MAIN
0400.620.787,1,2008,46349,MAIN
0400.620.787,1,2003,51340,MAIN
0400.621.183,1,2008,43222,MAIN
0400.621.183,1,2008,81220,SECO
0400.621.183,1,2003,45331,MAIN
0400.621.183,1,2003,74700,SECO
0400.622.470,6,2008,26520,MAIN
0400.622.470,1,2008,26520,MAIN
0400.622.470,1,2008,46480,SECO
0400.622.470,1,2008,95250,SECO
0400.622.470,1,2003,31610,MAIN
0400.622.470,6,2003,33500,MAIN
0400.623.856,6,2008,43310,MAIN
0400.623.856,1,2008,43310,MAIN
0400.623.856,1,2008,41101,SECO
0400.623.856,1,2008,68311,SECO
0400.623.856,1,2003,45410,MAIN
0400.623.856,1,2003,70111,SECO
0400.623.856,1,2003,70311,SECO
0400.623.856,6,2003,45410,MAIN
0400.624.153,6,2008,46699,MAIN
0400.624.153,1,2008,28250,MAIN
0400.624.153,1,2008,28299,SECO
0400.624.153,1,2003,29230,MAIN
0400.624.153,1,2003,29247,SECO
0400.624.153,6,2003,51872,MAIN
0400.624.648,6,2008,27402,MAIN
0400.624.648,1,2008,27110,MAIN
0400.624.648,1,2008,27200,SECO
0400.624.648,1,2008,27401,SECO
0400.624.648,1,2008,27900,SECO
0400.624.648,1,2003,31100,MAIN
0400.624.648,1,2003,31400,SECO
0400.624.648,1,2003,31501,SECO
0400.624.648,1,2003,31623,SECO
0400.624.648,6,2003,31502,MAIN
0400.625.638,1,2008,43341,MAIN
0400.625.638,1,2003,45441,MAIN
0400.626.034,1,2008,26510,MAIN
0400.626.034,1,2008,46699,SECO
0400.626.034,1,2003,33201,MAIN
0400.626.034,1,2003,51873,SECO
0400.626.430,1,2008,56101,MAIN
0400.626.430,1,2003,55301,MAIN
0400.626.529,6,2008,47540,MAIN
0400.626.529,1,2008,46431,MAIN
0400.626.529,1,2008,46480,SECO
0400.626.529,1,2008,46660,SECO
0400.626.529,1,2008,47591,SECO
0400.626.529,1,2008,95210,SECO
0400.626.529,1,2003,51430,MAIN
0400.626.529,1,2003,51474,SECO
0400.626.529,1,2003,51850,SECO
0400.626.529,1,2003,52441,SECO
0400.626.529,1,2003,52720,SECO
0400.626.529,6,2003,52450,MAIN
0400.626.826,1,2008,24510,MAIN
0400.626.826,1,2003,27510,MAIN
0400.627.618,1,2008,68203,MAIN
0400.627.618,1,2008,68204,SECO
0400.627.618,1,2003,50103,MAIN
0400.627.618,1,2003,50200,SECO
0400.628.806,6,2008,46389,MAIN
0400.628.806,1,2008,46389,MAIN
0400.628.806,1,2003,51384,MAIN
0400.629.794,6,2008,68202,MAIN
0400.629.794,1,2008,68203,MAIN
0400.629.794,1,2003,70203,MAIN
0400.629.794,6,2003,70202,MAIN
0400.630.685,6,2008,46620,MAIN
0400.630.685,1,2008,46620,MAIN
0400.630.685,1,2003,31610,MAIN
0400.630.685,6,2003,51872,MAIN
0400.632.368,6,2008,45201,MAIN
0400.632.368,1,2008,45113,MAIN
0400.632.368,1,2008,45201,SECO
0400.632.368,1,2008,47300,SECO
0400.632.368,1,2003,50103,MAIN
0400.632.368,1,2003,50200,SECO
